32648345,星空,五月天,http://music.163.com/song?id=32648345,http://m2.music.126.net/4VyouJyM38SMyZLteL1AmQ==/7938473952979965.mp3
409916250,The Ocean (Radio Edit),Mike Perry/Shy Martin,http://music.163.com/song?id=409916250,http://m2.music.126.net/LDzhmuZh4sOrE8Z1efoUOA==/1409573913655500.mp3
426027536,没关系（网络剧《亲爱的，公主病》插曲）,曹轩宾,http://music.163.com/song?id=426027536,http://m2.music.126.net/tO2YJ6cc8Vy7h9IEfGVs_Q==/18583945532712307.mp3
440101136,Sign,DEAMN,http://music.163.com/song?id=440101136,http://m2.music.126.net/taXxu-n2UVByAjK07W78-w==/3399689971767823.mp3
437290571,Thinking About You,Fullife,http://music.163.com/song?id=437290571,http://m2.music.126.net/Da2FKEetjbM4iU7xLJMUsA==/1422768063136638.mp3
441491080,Oops,Little Mix/Charlie Puth,http://music.163.com/song?id=441491080,http://m2.music.126.net/TRKAP_YtLMr_TzJmkrzgmQ==/18577348464450772.mp3
440241194,樱花樱花想见你,李蚊香/满汉全席,http://music.163.com/song?id=440241194,http://m2.music.126.net/7eoi-oe_C0Y-XXK1Uw6uJA==/3265549613250908.mp3
436514415,Vacation,Damon Empero/Veronica,http://music.163.com/song?id=436514415,http://m2.music.126.net/cFA580eq5HPY1XTSp34Zeg==/3445869454657289.mp3
432509483,全世界谁倾听你 （电影《从你的全世界路过》插曲）,林宥嘉,http://music.163.com/song?id=432509483,http://m2.music.126.net/Etp-6tfWMG1zTnRgze0f3g==/18535567021522971.mp3
459720339,思美人（电视剧《思美人》主题曲）,张靓颖,http://music.163.com/song?id=459720339,http://m2.music.126.net/NofuN13Blk_6ppYeQiCypg==/18596040162373411.mp3
461347705,Echo,Bodin,http://music.163.com/song?id=461347705,http://m2.music.126.net/dgrC8m3maLDJDazdt35ozg==/18574049929839636.mp3
451521699,一首听了就不挂科的歌 (鬼畜版),网易云音乐,http://music.163.com/song?id=451521699,http://m2.music.126.net/F9MQRxXYoPR5ebiN0aobmA==/18539965069256449.mp3
463164586,Shout Out To My Ex,Kidz Bop Kids,http://music.163.com/song?id=463164586,http://m2.music.126.net/mIqeJBhRTumkO8R-GGApXg==/19168885718656018.mp3
461518855,Stay,Zedd/Alessia Cara,http://music.163.com/song?id=461518855,http://m2.music.126.net/a8-dkmmIlj341_AAd_exqg==/19113910137267309.mp3
454129387,PDD,徐梦圆,http://music.163.com/song?id=454129387,http://m2.music.126.net/JbPyLbkMncDEup9MqpBctA==/18762066418099738.mp3
446512502,也罢,鲁向卉,http://music.163.com/song?id=446512502,http://m2.music.126.net/UfrMyhU5xD8d4-I6G48U8g==/18700493766865474.mp3
409941296,只是没有如果（电视剧《那年青春我们正好》片尾曲）,张靓颖/王铮亮,http://music.163.com/song?id=409941296,http://m2.music.126.net/zrsRJ1SerZQkc3lMWE-dug==/1388683192361272.mp3
460043714,I Got You,Bebe Rexha,http://music.163.com/song?id=460043714,http://m2.music.126.net/lrZ3vs-ESAzUTccdMUCLTQ==/18511377767046513.mp3
460501805,【王者荣耀rap】你见过被玩坏的系统语音姐姐吗,布姆人,http://music.163.com/song?id=460501805,http://m2.music.126.net/qY27QolsIlkx2VBln5DruQ==/18719185464694789.mp3
467953113,Wild One,Lucky Rose/Tep No,http://music.163.com/song?id=467953113,http://m2.music.126.net/2h0Ys2gxEtGkn0liNBuKKA==/18571850906623360.mp3
407677607,我想,董昱昆,http://music.163.com/song?id=407677607,http://m2.music.126.net/VAEJP_L2EpVVcTinCWeyLQ==/1389782701303048.mp3
469508053,心臓を捧げよ! (TV Size)（动画《进击的巨人》第二季OP）,Linked Horizon,http://music.163.com/song?id=469508053,http://m2.music.126.net/U2n8UULrWUdVARRmnxuDZw==/18968774602461096.mp3
467595304,一个人的酒吧,阿来,http://music.163.com/song?id=467595304,http://m2.music.126.net/ZWWeqN4aVx4OKbh0ZNR4Lg==/19174383276830606.mp3
464009642,N,Fasis (Kylian Ruano Remix),http://music.163.com/song?id=464009642,http://m2.music.126.net/80H3NkzRFEVI4NGHrhIJLQ==/18944585346599925.mp3
460476510,Save Me,DEAMN,http://music.163.com/song?id=460476510,http://m2.music.126.net/eLLpr1RDqXBjYubkMur_FQ==/18701593278651165.mp3
467390544,旧梦如炽,王三溥,http://music.163.com/song?id=467390544,http://m2.music.126.net/V74QCI_LbodrONWKtGLC2A==/18861022462918024.mp3
468626374,Closer,Kidz Bop Kids,http://music.163.com/song?id=468626374,http://m2.music.126.net/RDnRI5GmUQ3P1-itIDduTQ==/19109512090807773.mp3
38679920,ECHO,+α/あるふぁきゅん。,http://music.163.com/song?id=38679920,http://m2.music.126.net/xq2KH6uhWGmnsJjNY7KJ7g==/2537672840152026.mp3
459733917,Sleeping In (Acoustic),Phil Good,http://music.163.com/song?id=459733917,http://m2.music.126.net/W_1eILNJ2srDyxlxTgBygg==/18800549325133429.mp3
459733605,深淵のマーメイド,Aiobahn/YUC'e,http://music.163.com/song?id=459733605,http://m2.music.126.net/LJFEHffEnnZMhisGMKUQzA==/18660911348335744.mp3
469699365,慢慢习惯（电影《拆弹专家》主题曲）,刘德华,http://music.163.com/song?id=469699365,http://m2.music.126.net/K354i6X7VQm5mGNK_4SnGQ==/18724683022896239.mp3
437608752,恋我癖（Ego,holic）,http://music.163.com/song?id=437608752,http://m2.music.126.net/untn6dN4HCDrrlD9OBP9VA==/3412884129808728.mp3
469073905,骄傲的少年（浙江卫视《高能少年团》主题曲）,王俊凯/刘昊然/董子健/张一山/王大陆,http://music.163.com/song?id=469073905,http://m2.music.126.net/qn_9u6Q1TbvNXTzQuoupaQ==/19191975462888145.mp3
449818326,鹿 be free（电影《熊出没·奇幻空间》主题曲）,尚雯婕,http://music.163.com/song?id=449818326,http://m2.music.126.net/wjZ3eljFBj6N7xUpmcpmqQ==/18594940650616047.mp3
472747853,星星照亮回家的路,阿吉太组合,http://music.163.com/song?id=472747853,http://m2.music.126.net/wVt53uB06wg3zivIjeeCLg==/18592741627570286.mp3
470062425,惯性取暖,小宇,http://music.163.com/song?id=470062425,http://m2.music.126.net/ECdCI9Oml7aekaShxic0dA==/19014954090821808.mp3
471565553,Go Go Power Rangers（电影《超凡战队》推广曲）,Dimash Kudaibergen,http://music.163.com/song?id=471565553,http://m2.music.126.net/Ci5MfeDXzWIvfLlGZJUYmg==/18550960185705740.mp3
456268591,アイロニ（反语）,欧阳,http://music.163.com/song?id=456268591,http://m2.music.126.net/S0dujtYvos032uhXms4pCg==/18555358232092189.mp3
472478545,HIBOOM,HiBoom,http://music.163.com/song?id=472478545,http://m2.music.126.net/qgxZGNHcOkFGpzBiA1e1Vg==/19209567648957586.mp3
469744092,拿不走的记忆（电影《记忆大师》铭心版主题曲）,Dimash Kudaibergen,http://music.163.com/song?id=469744092,http://m2.music.126.net/pHyRmM2vDaXAuHKe2qQUHA==/18742275208940977.mp3
471117008,刺青,卫诗,http://music.163.com/song?id=471117008,http://m2.music.126.net/0OPWr9t6On2Ce5s5JcdhdQ==/19239254462895166.mp3
449482649,孤独是会上瘾的（Addicted To Loneliness）,吴克群,http://music.163.com/song?id=449482649,http://m2.music.126.net/SII4WrhB5ZzfvXKpLBGo_w==/18646617697122047.mp3
472045959,The Cure,Lady Gaga,http://music.163.com/song?id=472045959,http://m2.music.126.net/h1hEO-tgXco0gM7d9AAGbA==/19100715997820321.mp3
471969020,Drive My Car,DEAMN,http://music.163.com/song?id=471969020,http://m2.music.126.net/INmEUhErWxmqn9yUW_GoLw==/19084223323387234.mp3
468626381,This Town,Kidz Bop Kids,http://music.163.com/song?id=468626381,http://m2.music.126.net/jXMlkM4i_i1msK1-WayZlQ==/19149094509403128.mp3
471968755,刀剑如梦（原唱：周华健）,任嘉伦,http://music.163.com/song?id=471968755,http://m2.music.126.net/3aYzuDRvPq-Rn4-QwJA-dQ==/18873117090856051.mp3
472821057,黑白,关喆,http://music.163.com/song?id=472821057,http://m2.music.126.net/O5ovFJqyRtjk4HYpOJGEsQ==/18798350301962389.mp3
471969748473873126,,海芋恋（原唱：萧敬腾）,Boogie Back（TV动画《龙珠超》ED8 / TVアニメ「ドラゴンボール超」4~6月度EDテーマ）任嘉伦/梁译木,,http://music.163.com/song?id=471969748井上実優,,http://m2.music.126.net/W6ZTuv6EEFxWDkj0ubeU_A==/18556457743847341.mp3
http://music.163.com/song?id=473873126,473940244,让我留在你身边（原唱：陈奕迅）,任嘉伦,http://music.163.com/song?id=473940244,http://m2.music.126.net/HhTBRWmw0CRxWDUryAi0Lw==/18711488883364388.mp3
,http://m2.music.126.net/FL_EOJHBJI8Ys1mE3M2m2w==/18765364953140805.mp3
473817398,Attention,Charlie Puth,http://music.163.com/song?id=473817398,http://m2.music.126.net/vS5fhoJiAWRGjbH96THJ5A==/19136999881539076.mp3
471403427,我喜欢上你时的内心活动（电影《喜欢你》主题曲）,陈绮贞,http://music.163.com/song?id=471403427,http://m2.music.126.net/QEKtI7qnYf3GJsEWWrAhqg==/18730180581040674.mp3
473740566,君是山,戴荃,http://music.163.com/song?id=473740566,http://m2.music.126.net/pmmJx1SVyD_98hUK_ZAhkA==/19138099393160130.mp3
473873431,팔레트（Palette）,IU/G,http://music.163.com/song?id=473873431,http://m2.music.126.net/S_3Gfa68HXjrsVYt8F-Cqw==/19086422346655422.mp3
473873631,gravityWall (TV size)（TV动画《Re:CREATORS》片头曲）,SawanoHiroyuki[nZk]:Tielle & Gemie,http://music.163.com/song?id=473873631,http://m2.music.126.net/hMQ4_ur3g1QEHOJ2gKNjew==/19062233090845023.mp3
473817846,你是我心内的一首歌（原唱：王力宏/任家萱）,姚晨/任嘉伦,http://music.163.com/song?id=473817846,http://m2.music.126.net/Ae3w7puFM8DGvEBGisujZg==/18983068253645964.mp3
461083054,还不是因为你长得不好看,满汉全席,http://music.163.com/song?id=461083054,http://m2.music.126.net/DHdke61LNSkKqxRc0qVIAQ==/18538865557742170.mp3
474739593,カサネテク,中村千寻,http://music.163.com/song?id=474739593,http://m2.music.126.net/bYHMo887O4gbD7mNJuiQYA==/18605935767102316.mp3
471385043,暧昧,薛之谦,http://music.163.com/song?id=471385043,http://m2.music.126.net/meCLhWVjTUVY3Cp56_Ubcw==/18501482162456838.mp3
473441409,空港曲,宋冬野,http://music.163.com/song?id=473441409,http://m2.music.126.net/Htozl31n03JcUlBXkaFkWA==/18983068253641483.mp3
473940915,夕暮れの鳥（TV动画《进击的巨人 第二季》片尾曲 / TVアニメ「進撃の巨人 Season 2」EDテーム）,神聖かまってちゃん,http://music.163.com/song?id=473940915,http://m2.music.126.net/ezschVwvDTlbCl1yZZg0-w==/19041342369919926.mp3
474574069,Let Me Go,Ryan Dwane/Amy G,http://music.163.com/song?id=474574069,http://m2.music.126.net/AQsqa_BDnMXNBkejrInuGA==/18588343581086706.mp3
473602911,Body to Body,Mike Perry/Imani Williams,http://music.163.com/song?id=473602911,http://m2.music.126.net/HzKT1blNcCrlWYOTG0gOvg==/18811544441501552.mp3
473964011,请你爱我（电影《原谅他77次》主题曲）,蔡卓妍/周柏豪,http://music.163.com/song?id=473964011,http://m2.music.126.net/hMGu6dGV57UyRRrfBu3Mjw==/18929192183890642.mp3
474574268,流浪者,丁薇,http://music.163.com/song?id=474574268,http://m2.music.126.net/VxE_NtIuTYtMAXgL80-rJg==/18510278255499472.mp3
473470191,流夏,栗先达,http://music.163.com/song?id=473470191,http://m2.music.126.net/kcP_Ve6eI-bTfZDZEDhs1w==/18778559092667365.mp3
475073272,Titanium (Live),Zyrah Rose,http://music.163.com/song?id=475073272,http://m2.music.126.net/Ptrcbkv-kh3AftSnhLfBew==/19168885718749435.mp3
473836263,你,红花会/丁飞,http://music.163.com/song?id=473836263,http://m2.music.126.net/55muAgrgnbnf-3j9qVywmw==/19215065207104263.mp3
475073273,I see fire (Live),Zyrah Rose,http://music.163.com/song?id=475073273,http://m2.music.126.net/Jr_TW-FTwajQ_Pg-EgDEFw==/18537766046196577.mp3
474260449,乐生,愚青,http://music.163.com/song?id=474260449,http://m2.music.126.net/YYIDNzp0-GBjUZwIbAgFOA==/19142497439675219.mp3
474932841,Thunder,Imagine Dragons,http://music.163.com/song?id=474932841,http://m2.music.126.net/wMI2CsE1pHErSjbshDoUnw==/19094118928075339.mp3
473940122,不冷不热,Panta.Q,http://music.163.com/song?id=473940122,http://m2.music.126.net/e8Jl_zwEek1WfJp0wJTwuA==/18981968742022818.mp3
475516729,致美联航 (ft. Shen),Straight Fire Gang 直火帮,http://music.163.com/song?id=475516729,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
473964449,ヒトリゴト（TV动画《我的妹妹是黄漫老师》片头曲 / TVアニメ「エロマンガ先生」OPテーマ）,ClariS,http://music.163.com/song?id=473964449,http://m2.music.126.net/EUAoGBBBM2fB5X-v_07E6g==/18756568860119538.mp3
470759757,不露声色,Jam,http://music.163.com/song?id=470759757,http://m2.music.126.net/J8UUvBZ_gTLCvv-DeCvOsQ==/18729081069408868.mp3
473940941,秋城,丢火车,http://music.163.com/song?id=473940941,http://m2.music.126.net/iLPEHS_-JtHc_UE4nDZcag==/18796151278709835.mp3
474574054,神奇,孙燕姿/马嘉/张小晴/严莉严玲,http://music.163.com/song?id=474574054,http://m2.music.126.net/-po2FMJNJTxJ-TdYA3FrAw==/18819241022927743.mp3
475207708,I4U（TV动画《怪怪守护神》片尾曲 / TVアニメ「つぐもも」EDテーム）,MICHI,http://music.163.com/song?id=475207708,http://m2.music.126.net/ozIe7V-JPLf7BRaSU0pypA==/19095218439707097.mp3
475250011,直来直往（原唱：孙燕姿）,王珞丹,http://music.163.com/song?id=475250011,http://m2.music.126.net/bCdhthJF4Sk6eXM4q92frw==/19044640904810996.mp3
474567044,我害怕,薛之谦,http://music.163.com/song?id=474567044,http://m2.music.126.net/kAHQRCFUHObUNIPExEDGqQ==/18795051767083250.mp3
409430935,Fire,Xenia,http://music.163.com/song?id=409430935,http://m2.music.126.net/Oiq9BDeGZAve9P5e8LHx3g==/1400777819997780.mp3
475258052,田子坊,接个吻，开一枪/TSAR,http://music.163.com/song?id=475258052,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475519372,打发时间,张黎/赵磊（fromX玖少年团）,http://music.163.com/song?id=475519372,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475249020,Sexy Back（原唱：贾斯汀·汀布莱克）,任嘉伦,http://music.163.com/song?id=475249020,http://m2.music.126.net/0ZGInvQSOXlaO0Kd_BXKBA==/19044640904810987.mp3
475072295,清白之年,朴树,http://music.163.com/song?id=475072295,http://m2.music.126.net/4kmEbLLxJ0MMVpg8djrwCw==/18665309394942572.mp3
475073276,空帆船,朴树,http://music.163.com/song?id=475073276,http://m2.music.126.net/UDXCTtBVBrmS5v6u4GwuMA==/18731280092687429.mp3
473440528,一寒辞,音阙诗听/流芒菌,http://music.163.com/song?id=473440528,http://m2.music.126.net/DUpaEKcyiKwfFw4GoeWMzA==/19228259346634245.mp3
474567125,讲不出再见,谭咏麟/木森,http://music.163.com/song?id=474567125,http://m2.music.126.net/F09dHCAd_VSxu-r7bRZHUw==/18644418674100533.mp3
475450910,烦,AY楊佬叁/饺子/ELLIOTT,http://music.163.com/song?id=475450910,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475626087,Moment,千坂/CyanLpegd,http://music.163.com/song?id=475626087,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475659350,Political不正确,言和/心华/純白P,http://music.163.com/song?id=475659350,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
472137753,我不能忘记你（电影《记忆大师》记忆主题曲）,林忆莲,http://music.163.com/song?id=472137753,http://m2.music.126.net/l-0xtsJky6RLCIItmiQn4Q==/18638921115946265.mp3
475207448,I'm the One,DJ Khaled/Justin Bieber/Quavo/Chance The Rapper/Lil Wayne,http://music.163.com/song?id=475207448,http://m2.music.126.net/PTYWKufOGmaFWShF__Mj9w==/19179880835030107.mp3
445462407,Burning On,Kanic/Clasio/Rosendale,http://music.163.com/song?id=445462407,http://m2.music.126.net/X0c8ZLFWXpw9jf-bFloi-g==/18682901580714811.mp3
475073614,何必忘记你,夏天Alex,http://music.163.com/song?id=475073614,http://m2.music.126.net/NBEHZ6Uzt9_e2NLcrmALgA==/19233756904788200.mp3
475721006,「亡国祸水」 ——《四·国殇》（人声本家）,肥皂菌丨珉珉的猫咪丨,http://music.163.com/song?id=475721006,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475530855,不谓侠 —《萧音弥漫》专辑收录曲,萧忆情Alex,http://music.163.com/song?id=475530855,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
475073797,失恋阵线联盟（原唱：草蜢乐队）,陈建斌/任嘉伦,http://music.163.com/song?id=475073797,http://m2.music.126.net/RwigjPFpt-q0wXV8gb1r-A==/18532268488061097.mp3
475500332,夏鸣,邱有句,http://music.163.com/song?id=475500332,http://m2.music.126.net/hmZoNQaqzZALvVp0rE7faA==/0.mp3
474567124,半句再见,孙燕姿/马嘉,http://music.163.com/song?id=474567124,http://m2.music.126.net/kGcHzszlec72s6x1fHPB1g==/18770862511285406.mp3
475072197,梦诛缘·春生（《梦幻诛仙手游》半周年庆主题曲）,戚薇,http://music.163.com/song?id=475072197,http://m2.music.126.net/ql1pqgb-OqjTuzTr5xkxJQ==/18708190348487992.mp3
